Altium Designer Pick and Place Locations
C:\Users\julianstj\Desktop\WorkNotes\Projects\PTP\RCB_WiWi_STM32WL3\ECAD_V1\Project Outputs for RCB_WiWi_STM32WL3\Pick Place for RCB_WiWi_STM32WL3_V1(845-XXXXX_PCBA_projectname).csv

========================================================================================================================
File Design Information:

Date:       27/12/24
Time:       09:19
Revision:   Not in VersionControl
Variant:    845-XXXXX_PCBA_projectname
Units used: mil

"Designator","Comment","Layer","Footprint","Center-X(mil)","Center-Y(mil)","Rotation","Description"
"U14","TPS62442QWRPSRQ1","TopLayer","FP-RQR0014A-MFG","100.710","841.535","0","Adjustable-Frequency Dual Step-Down Converter, 2.7-6V VIN, 0.6-5.5V 2A VOUT, VQFN-HR14"
"SW2","B3U-1000P","TopLayer","FP-B3U-1000P-MFG","82.677","2070.866","90","SWITCH TACTILE SPST-NO 0.05A 12V"
"SW1","B3U-1000P","TopLayer","FP-B3U-1000P-MFG","1141.732","1145.669","0","SWITCH TACTILE SPST-NO 0.05A 12V"
"R98","8.06K_1%_0402","BottomLayer","RESC1005X40X25ML05T05","49.691","968.504","270","Chip Resistor, 8.06 KOhm, +/- 1%, 63 mW, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R97","DNI_0_5%_0402","BottomLayer","RESC1005X40X25NL05T10","31.496","755.905","270",""
"Q1","2N7002KT1G","BottomLayer","FP-318-08-MFG","129.173","1015.748","0","MOSFET N-CH 60V 320MA SOT-23"
"C115","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","812.808","892.047","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C114","10uF_10V_0402","BottomLayer","FP-CL05A106MP5NUNC-MFG","897.638","850.394","270","CAP CER 10UF 10V X5R 0402"
"C103","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","725.797","1257.031","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C102","10uF_10V_0402","BottomLayer","FP-CL05A106MP5NUNC-MFG","724.054","1102.915","270","CAP CER 10UF 10V X5R 0402"
"C101","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","721.625","1316.457","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C59","DNI_0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","744.095","491.678","270","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C58","10uF_10V_0402","BottomLayer","FP-CL05A106MP5NUNC-MFG","677.165","1098.425","270","CAP CER 10UF 10V X5R 0402"
"D5","PESD0402-140","TopLayer","FP-PESD0402-MFG","358.268","2303.150","0","TVS DIODE 14V 40V 0402"
"J4","SMA-J-P-H-ST-MT1","TopLayer","FP-SMA-J-P-H-ST-MT1-MFG","385.827","2492.126","0","CONN SMA JACK STR 50 OHM SMD"
"C30","DNI_0.1uF_16V_0402","TopLayer","FP-C0402-BB-MFG","590.551","2129.921","270","CAP CER 0.1UF 16V 5% X7R 0402"
"R96","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","1177.165","751.968","90",""
"R95","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","1173.228","677.165","180",""
"R42","0_5%_0402","TopLayer","RESC1005X40X25NL05T10","787.402","153.543","0",""
"R31","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","743.629","1580.694","270",""
"R30","DNI_4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","318.898","1314.961","90",""
"R41","0_5%_0402","BottomLayer","RESC1005X40X25NL05T10","1133.381","1844.481","0",""
"R79","0_5%_0402","BottomLayer","RESC1005X40X25NL05T10","31.496","677.165","270",""
"R77","10K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","123.031","866.142","180",""
"L16","742792780","BottomLayer","SMD-0402","944.882","841.043","90","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L15","742792780","BottomLayer","SMD-0402","431.158","1287.402","0","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L14","742792780","BottomLayer","SMD-0402","740.157","692.913","180","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L13","742792780","BottomLayer","SMD-0402","783.722","1310.115","270","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L12","742792780","BottomLayer","SMD-0402","885.827","669.291","180","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L11","742792780","BottomLayer","SMD-0402","433.071","1129.921","0","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L10","DFE252012PD-R47M=P2","TopLayer","FP-DFE252012C-IPC_A","161.417","1011.811","0","Shielded Wirewound Inductor 0.47uH 20% 4000mA 0.027O 1008 (2520)"
"L9","DFE252012PD-R47M=P2","TopLayer","FP-DFE252012C-IPC_A","161.417","677.165","0","Shielded Wirewound Inductor 0.47uH 20% 4000mA 0.027O 1008 (2520)"
"L8","742792780","BottomLayer","SMD-0402","941.686","1231.793","270","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"C125","10nF_50V_0402","BottomLayer","FP-CC0402-MFG","248.031","1409.449","270","CAP CER 10000PF 50V X7R 0402"
"C1","10uF_10V_0402","BottomLayer","FP-CL05A106MP5NUNC-MFG","205.709","819.399","90","CAP CER 10UF 10V X5R 0402"
"R58","45.3K_1%_0402","BottomLayer","RESC0402(1005)_L","133.858","921.260","270","45K3 0.063W 1% 0402 (1005 Metric)  SMD"
"Q2","2N7002KT1G","BottomLayer","FP-318-08-MFG","114.173","669.291","180","MOSFET N-CH 60V 320MA SOT-23"
"L7","742792780","BottomLayer","SMD-0402","952.756","945.049","90","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
