Altium Designer Pick and Place Locations
C:\Documents\Altium\SM_Project\QUANTUM\–¿«–¿¡Œ“ »\Hardware\PTP_SFP\ECAD_V2\ECAD\Output\SFP_RFoF_P&P 2025-07-22 15-54\SFP_RFoF_rev.1_P&P 2025-07-22 15-54.csv

========================================================================================================================
File Design Information:

Date:       22.07.25
Time:       15:55
Revision:   09903b070002e888bd03bf090a5081394ee72aed
Variant:    release
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Layer","Comment","Description"
"C285","FP-GRM15-MFG","99.5588","22.2720","180","TopLayer","0.1uF_16V_0402","CAP CER 0.1UF 16V X7R 0402"
"CR1","TO252(DPAK)_DIO","80.5400","93.4947","90","TopLayer","MBRD10200CT-13","No Description Available"
"D1","SOT143-4L","87.5616","63.6586","180","TopLayer","8240136","TVS Diode WE-TVS-HS, VRWM=3.3V"
"D2","SOT143-4L","76.7493","44.8251","90","TopLayer","8240136","TVS Diode WE-TVS-HS, VRWM=3.3V"
"D3","SOT143-4L","63.8328","72.6740","180","TopLayer","8240136","TVS Diode WE-TVS-HS, VRWM=3.3V"
"D4","SOT143-4L","67.7309","56.2830","90","TopLayer","8240136","TVS Diode WE-TVS-HS, VRWM=3.3V"
"D5","SOT143-4L","72.2624","38.0267","90","TopLayer","8240136","TVS Diode WE-TVS-HS, VRWM=3.3V"
"D6","SOT143-4L","87.0121","79.8000","180","TopLayer","8240136","TVS Diode WE-TVS-HS, VRWM=3.3V"
"D12","FP-LTST-C191KGKT-MFG","90.1985","55.4382","270","TopLayer","LTST-C191KGKT","LED GREEN CLEAR SMD"
"D23","FP-DO-214AB_SMC_J-Bend-MFG","69.6970","97.5986","270","TopLayer","SMDJ12A","TVS DIODE 12V 19.9V DO214AB"
"F1","FUSM1608X60N","76.4446","98.4856","90","TopLayer","FUSE_0603_5.00A","FUSE SLOW 5.00A 32V M 0603"
"FB1","FP-BLM18-0_15-t0_8-IPC_B","40.7292","42.7149","0","BottomLayer","BLM18KG221SN1D","Chip Ferrite Bead, 0603, 220? @ 100MHz, 0.05?, 25%, 2.2A"
"FB2","FP-BLM18-0_15-t0_8-IPC_B","40.5882","45.5820","0","BottomLayer","BLM18KG221SN1D","Chip Ferrite Bead, 0603, 220? @ 100MHz, 0.05?, 25%, 2.2A"
"FB3","FP-BLM18-0_15-t0_8-IPC_B","40.2019","59.4156","0","BottomLayer","BLM18KG221SN1D","Chip Ferrite Bead, 0603, 220? @ 100MHz, 0.05?, 25%, 2.2A"
"FB4","FP-BLM18-0_15-t0_8-IPC_B","40.3013","63.1140","0","BottomLayer","BLM18KG221SN1D","Chip Ferrite Bead, 0603, 220? @ 100MHz, 0.05?, 25%, 2.2A"
"FB5","FP-BLM18-0_15-t0_8-IPC_B","63.3552","44.8251","0","BottomLayer","BLM18KG221SN1D","Chip Ferrite Bead, 0603, 220? @ 100MHz, 0.05?, 25%, 2.2A"
"FB6","FP-BLM18-0_15-t0_8-IPC_B","62.2851","38.4267","180","BottomLayer","BLM18KG221SN1D","Chip Ferrite Bead, 0603, 220? @ 100MHz, 0.05?, 25%, 2.2A"
"FB7","FP-BLM18-0_15-t0_8-IPC_B","40.9255","77.2333","0","BottomLayer","BLM18KG221SN1D","Chip Ferrite Bead, 0603, 220? @ 100MHz, 0.05?, 25%, 2.2A"
"FB8","FP-BLM18-0_15-t0_8-IPC_B","40.8535","79.4337","0","BottomLayer","BLM18KG221SN1D","Chip Ferrite Bead, 0603, 220? @ 100MHz, 0.05?, 25%, 2.2A"
"FL1","SMD5_SAW-B7520_QUA","57.2754","81.4013","270","TopLayer","B39242B7520P810","No Description Available"
"FL2","SMD5_SAW-B7520_QUA","59.3259","76.1160","90","TopLayer","B39242B7520P810","No Description Available"
"J1","TECO-1367073-1_V","40.9518","44.0320","270","TopLayer","1367073-1","Female Connector, Pitch 0.8 mm, 2 x 10 Position, Height 5.4 mm, -55 to 85 degC, RoHS, Tape and Reel"
"J2","MOLX-74754-0101_V","29.5018","44.2320","90","TopLayer","74754-0101","SFP+ Cage, Single Port, Height 10.85 mm, Tail Height 3.05 mm, -40 to 85 degC, RoHS, Tray"
"J5","MOLX-74754-0101_V","29.5018","61.1780","90","TopLayer","74754-0101","SFP+ Cage, Single Port, Height 10.85 mm, Tail Height 3.05 mm, -40 to 85 degC, RoHS, Tray"
"J6","TECO-1367073-1_V","40.9518","60.9780","270","TopLayer","1367073-1","Female Connector, Pitch 0.8 mm, 2 x 10 Position, Height 5.4 mm, -55 to 85 degC, RoHS, Tape and Reel"
"J7","FP-73251-1350-MFG","70.2049","75.2149","0","TopLayer","73251-1350","CONN SMA JACK STR 50 OHM SMD"
"J8","FP-73251-1350-MFG","93.3852","66.0708","0","TopLayer","73251-1350","CONN SMA JACK STR 50 OHM SMD"
"J9","FP-1586041-6-MFG","90.8014","95.3371","270","TopLayer","1586041-6","CONN HEADER R/A 6POS 4.2MM"
"J10","BELS-L829-1J1T-43_V","13.5773","23.3866","90","TopLayer","L829-1J1T-43","Gigabit MagJack(R) Ultra Low Profile, 10/100/1000 Base-T, 19-Pin THD, RoHS, Tray"
"J11","FP-73251-1350-MFG","79.0525","37.2904","0","TopLayer","73251-1350","CONN SMA JACK STR 50 OHM SMD"
"J12","FP-73251-1350-MFG","74.5131","58.3554","0","TopLayer","73251-1350","CONN SMA JACK STR 50 OHM SMD"
"J13","FP-73251-1350-MFG","83.2757","46.5450","0","TopLayer","73251-1350","CONN SMA JACK STR 50 OHM SMD"
"J14","FP-73251-1350-MFG","93.7617","82.5811","0","TopLayer","73251-1350","CONN SMA JACK STR 50 OHM SMD"
"J15","MOLX-74754-0101_V","29.5018","78.1240","90","TopLayer","74754-0101","SFP+ Cage, Single Port, Height 10.85 mm, Tail Height 3.05 mm, -40 to 85 degC, RoHS, Tray"
"J16","TECO-1367073-1_V","40.9518","77.9240","270","TopLayer","1367073-1","Female Connector, Pitch 0.8 mm, 2 x 10 Position, Height 5.4 mm, -55 to 85 degC, RoHS, Tape and Reel"
"L1","FP-IHLP-1616BZ-FP_1_8545x-MFG","35.5327","16.6357","0","TopLayer","1uH_4.5A_27mOhm","Fixed Inductors Commercial Low DCR Series SMT 1uH 4.5A 27m? 20%"
"L2","FP-LQG15HH_02-IPC_B","74.1140","47.6241","270","TopLayer","47nH 300mA","Multilayer type RF Inductor 47nH ±5% 0.72? 300mA 0402"
"L20","WE-LHMI_7050","103.1134","45.4909","90","TopLayer","1.2uH_9A","SMD Power Inductor WE-LHMI, L=1.2 µH"
"P1","SMTC-TSW-104-08-X-S","69.5331","25.5950","90","TopLayer","TSW-104-08-L-S","0.025" SQ Post Header, Through-hole, Vertical, -55 to 125 degC, 2.54 mm Pitch, 4-Pin, Male, RoHS"
"P2","PCIE_4LANE_EDGE","61.6460","3.7852","0","TopLayer","PCIex4","PCIE x4 Edge Connector,OrCAD Symbol,NC"
"P7","SMTC-TSW-104-08-X-S","105.6000","20.0300","90","TopLayer","TSW-104-08-L-S","0.025" SQ Post Header, Through-hole, Vertical, -55 to 125 degC, 2.54 mm Pitch, 4-Pin, Male, RoHS"
"R1","RESC1005X40X25LL05T05","34.8559","18.6554","180","BottomLayer","499_1%_0402",""
"R2","RESC1005X40X25NL10T10","33.3795","47.5286","0","BottomLayer","4.7K_1%_0402",""
"R3","RESC1005X40X25NL10T10","33.4645","44.4609","0","BottomLayer","4.7K_1%_0402",""
"R4","RESC1005X40X25NL10T10","33.5127","43.4738","0","BottomLayer","4.7K_1%_0402",""
"R5","RESC1005X40X25NL10T10","33.4591","42.4035","0","BottomLayer","4.7K_1%_0402",""
"R6","RESC1005X40X25NL10T10","33.4311","41.4049","0","BottomLayer","4.7K_1%_0402",""
"R7","RESC3216X89X64NL25T25","63.6523","100.2663","180","TopLayer","2mOhm_1%_1206",""
"R8","RESC1005X40X25NL10T10","33.4311","40.2770","0","BottomLayer","4.7K_1%_0402",""
"R9","RESC1005X40X25NL05T05","72.9471","16.8395","90","TopLayer","1K_1%_0402",""
"R11","RESC1005X40X25NL10T10","33.4311","61.1418","0","BottomLayer","4.7K_1%_0402",""
"R12","RESC1005X40X25NL10T10","33.5311","59.8380","0","BottomLayer","4.7K_1%_0402",""
"R13","RESC1005X40X25NL10T10","33.5018","58.7230","0","BottomLayer","4.7K_1%_0402",""
"R15","RESC1005X40X25LL05T05","36.6981","18.6554","0","BottomLayer","499_1%_0402",""
"R16","RESC1005X40X25NL10T10","33.4795","57.6700","0","BottomLayer","4.7K_1%_0402",""
"R17","RESC1005X40X25NL10T10","33.5018","56.6199","0","BottomLayer","4.7K_1%_0402",""
"R18","RESC1005X40X25NL05T05","73.0344","14.8146","270","TopLayer","1K_1%_0402",""
"R19","RESC1005X40X25LL10T10","36.2620","15.4923","90","BottomLayer","0_5%_0402",""
"R20","RESC1608X55X30LL15T20","77.9504","27.9707","0","TopLayer","10K","Chip Resistor, 10 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0603 (1608 Metric), RoHS, Tape and Reel RMCF0603FT10K0"
"R21","RESC1005X40X25LL10T10","35.3310","15.4693","90","BottomLayer","0_5%_0402",""
"R22","RESC1005X40X25NL10T10","90.7009","21.8480","180","TopLayer","4.7K_1%_0402",""
"R23","RESC1005X40X25LL10T10","64.8172","12.9912","270","TopLayer","0_5%_0402",""
"R24","RESC1005X40X25LL10T10","65.7904","10.2691","270","TopLayer","0_5%_0402",""
"R26","RESC1005X40X25LL10T10","60.7568","9.8823","90","TopLayer","0_5%_0402",""
"R27","RESC1005X40X25LL10T10","59.7189","9.8823","90","TopLayer","0_5%_0402",""
"R28","RESC1005X40X25LL10T10","50.9655","12.3660","180","TopLayer","0_5%_0402",""
"R30","RESC1005X40X25LL10T10","50.9655","13.2412","180","TopLayer","0_5%_0402",""
"R31","RESC1005X40X25LL10T10","40.0879","13.9232","0","TopLayer","0_5%_0402",""
"R32","RESC1005X40X25LL10T10","34.6620","22.0852","90","BottomLayer","0_5%_0402",""
"R34","RESC1005X40X25LL10T10","35.5304","33.2311","90","TopLayer","0_5%_0402",""
"R35","RESC1005X40X25NL10T10","64.8483","22.3412","180","BottomLayer","4.7K_1%_0402",""
"R36","RESC1005X40X25NL10T10","64.8483","20.9436","180","BottomLayer","4.7K_1%_0402",""
"R37","RESC1005X40X25LL10T10","34.5913","32.7185","90","TopLayer","0_5%_0402",""
"R38","RESC1005X40X25NL10T10","64.8483","25.1412","180","BottomLayer","4.7K_1%_0402",""
"R39","RESC1005X40X25NL10T10","64.8483","24.0912","180","BottomLayer","4.7K_1%_0402",""
"R40","RESC1005X40X25LL10T10","33.7243","33.2311","90","TopLayer","0_5%_0402",""
"R41","RESC1005X40X25LL10T10","32.8104","33.2311","90","TopLayer","0_5%_0402",""
"R42","RESC1005X40X25LL10T10","42.7304","30.5611","270","BottomLayer","0_5%_0402",""
"R43","RESC1005X40X25LL10T10","41.7225","30.5049","270","BottomLayer","0_5%_0402",""
"R45","RESC1005X40X25LL10T10","40.5224","30.4487","270","BottomLayer","0_5%_0402",""
"R46","FP-CRCW0402-e3-IPC_B","48.9247","19.9833","90","BottomLayer","CRCW040210K0JNED","RES Thick Film, 10k?, 5%, 0.063W, 200ppm/∞C, 0402"
"R47","FP-CRCW0402-e3-IPC_B","48.0502","26.0588","270","BottomLayer","CRCW040210K0JNED","RES Thick Film, 10k?, 5%, 0.063W, 200ppm/∞C, 0402"
"R48","RESC1005X40X25NL05T05","31.8621","28.9351","90","BottomLayer","22K_1%_0402",""
"R49","FP-CRCW0402-e3-IPC_C","37.8870","24.9101","0","BottomLayer","200_1%_0402","RES Thick Film, 200?, 1%, 0.063W, 100ppm/∞C, 0402"
"R50","FP-CRCW0402-e3-IPC_B","31.2370","16.2055","270","BottomLayer","CRCW040210K0JNED","RES Thick Film, 10k?, 5%, 0.063W, 200ppm/∞C, 0402"
"R51","FP-CRCW0402-e3-IPC_B","29.9678","16.4672","270","BottomLayer","CRCW040210K0JNED","RES Thick Film, 10k?, 5%, 0.063W, 200ppm/∞C, 0402"
"R52","FP-CRCW0402-e3-IPC_B","38.1212","17.2034","180","BottomLayer","CRCW040210K0JNED","RES Thick Film, 10k?, 5%, 0.063W, 200ppm/∞C, 0402"
"R53","FP-CRCW0402-e3-IPC_B","29.4252","18.1374","180","BottomLayer","CRCW040210K0JNED","RES Thick Film, 10k?, 5%, 0.063W, 200ppm/∞C, 0402"
"R54","FP-CRCW0402-e3-IPC_B","32.6133","16.0374","270","BottomLayer","CRCW040210K0JNED","RES Thick Film, 10k?, 5%, 0.063W, 200ppm/∞C, 0402"
"R56","FP-CRCW0402-e3-IPC_B","38.5733","23.5950","0","BottomLayer","CRCW040210K0JNED","RES Thick Film, 10k?, 5%, 0.063W, 200ppm/∞C, 0402"
"R57","FP-CRCW0402-e3-IPC_B","37.4121","31.5374","270","BottomLayer","CRCW040210K0JNED","RES Thick Film, 10k?, 5%, 0.063W, 200ppm/∞C, 0402"
"R58","RESC1005X40X25NL10T10","85.4107","29.7774","180","TopLayer","4.7K_1%_0402",""
"R59","RESC1005X40X25NL10T10","89.8568","27.6025","0","TopLayer","4.7K_1%_0402",""
"R60","RESC1005X40X25NL05T05","84.5563","28.1718","0","TopLayer","27_1%_0402",""
"R61","FP-CRCW1218-HPe3-MFG","76.6000","51.2000","90","TopLayer","22_1%_1218 1.5W","RES Thick Film, 22.6?, 1%, 1.5W, 100ppm/∞C, 1218"
"R62","RESC1005X40X25NL10T10","86.9250","57.9732","0","BottomLayer","4.7K_1%_0402",""
"R63","FP-CRCW0402-e3-IPC_B","49.3202","26.0588","90","BottomLayer","CRCW040210K0JNED","RES Thick Film, 10k?, 5%, 0.063W, 200ppm/∞C, 0402"
"R64","RESC1005X40X25NL10T10","81.8137","56.0672","180","BottomLayer","4.7K_1%_0402",""
"R65","RESC1005X40X25LL10T10","30.7870","31.0479","0","TopLayer","0_5%_0402",""
"R66","RESC1005X40X25LL10T10","30.7870","32.7185","0","TopLayer","0_5%_0402",""
"R67","FP-CRCW0402-e3-IPC_B","50.5902","26.0588","270","BottomLayer","CRCW040210K0JNED","RES Thick Film, 10k?, 5%, 0.063W, 200ppm/∞C, 0402"
"R68","RESC1005X40X25LL10T10","53.4155","10.3586","180","TopLayer","0_5%_0402",""
"R69","RESC1005X40X25LL10T10","89.6691","20.3625","0","BottomLayer","0_5%_0402",""
"R70","RESC1005X40X25NL05T05","87.1000","56.7672","180","BottomLayer","27_1%_0402",""
"R72","RESC1005X40X25NL10T10","33.6354","81.9787","0","BottomLayer","4.7K_1%_0402",""
"R73","RESC1005X40X25NL10T10","33.7035","78.7762","0","BottomLayer","4.7K_1%_0402",""
"R74","RESC1005X40X25NL10T10","33.6857","77.7112","0","BottomLayer","4.7K_1%_0402",""
"R75","RESC1005X40X25NL10T10","33.6946","76.6640","0","BottomLayer","4.7K_1%_0402",""
"R76","RESC1005X40X25NL10T10","33.6768","75.6168","0","BottomLayer","4.7K_1%_0402",""
"R77","RESC1005X40X25NL10T10","33.6627","74.5479","0","BottomLayer","4.7K_1%_0402",""
"R85","RESC1005X40X25NL10T10","103.2729","23.8400","180","BottomLayer","4.7K_1%_0402",""
"R87","RESC1005X40X25NL05T05","33.6768","79.9259","0","BottomLayer","27_1%_0402",""
"R90","RESC1005X40X25NL10T10","96.2188","38.1267","90","BottomLayer","4.7K_1%_0402",""
"R91","RESC1005X40X25NL10T10","97.2268","38.1267","90","BottomLayer","4.7K_1%_0402",""
"R92","RESC1005X40X25ML05T10","97.0414","46.8624","0","TopLayer","45.3K_1%_0402",""
"R94","RESC1005X40X25NL10T10","99.3227","38.1328","90","BottomLayer","4.7K_1%_0402",""
"R95","RESC1005X40X25NL10T10","96.9647","45.8000","180","TopLayer","10K_1%_0402",""
"R96","RESC1005X40X25NL10T10","82.8191","76.6349","0","BottomLayer","4.7K_1%_0402",""
"R97","RESC1005X40X25NL10T10","77.7658","74.5997","180","BottomLayer","4.7K_1%_0402",""
"R98","RESC1005X40X25NL05T05","83.0995","75.1225","180","BottomLayer","27_1%_0402",""
"R99","RESC1005X40X25NL10T10","95.8495","75.6589","0","BottomLayer","4.7K_1%_0402",""
"R100","RESC1005X40X25NL10T10","90.8408","73.7529","180","BottomLayer","4.7K_1%_0402",""
"R101","RESC1005X40X25NL05T05","96.0245","74.3769","180","BottomLayer","27_1%_0402",""
"R104","RESC1005X40X25NL05T05","73.8199","16.8337","270","TopLayer","1K_1%_0402",""
"R105","RESC1005X40X25NL05T05","73.8490","14.8146","90","TopLayer","1K_1%_0402",""
"R109","RESC1005X40X25NL10T10","101.8456","20.0762","0","TopLayer","10K_1%_0402",""
"R114","RESC1005X40X25NL10T10","103.0855","21.3000","180","BottomLayer","4.7K_1%_0402",""
"R117","RESC1005X40X25NL10T10","59.0723","24.4060","0","BottomLayer","4.7K_1%_0402",""
"R118","RESC1005X40X25NL10T10","59.0671","23.4412","0","BottomLayer","4.7K_1%_0402",""
"R119","RESC1005X40X25NL10T10","58.9984","22.3412","0","BottomLayer","4.7K_1%_0402",""
"R120","RESC1005X40X25NL10T10","59.0085","21.2912","0","BottomLayer","4.7K_1%_0402",""
"R121","RESC1005X40X25NL05T05","58.9983","26.6912","180","BottomLayer","27_1%_0402",""
"R123","RESC1005X40X25NL10T10","64.8483","28.6412","180","BottomLayer","4.7K_1%_0402",""
"R124","RESC1005X40X25NL10T10","64.8483","27.7412","180","BottomLayer","4.7K_1%_0402",""
"R125","RESC1005X40X25LL10T10","92.0027","21.3572","270","TopLayer","0_5%_0402",""
"R126","RESC1005X40X25NL05T05","58.9983","29.2412","180","BottomLayer","27_1%_0402",""
"R127","RESC1005X40X25NL05T05","58.9983","28.3912","180","BottomLayer","27_1%_0402",""
"R128","RESC1005X40X25NL05T05","64.8483","26.8912","0","BottomLayer","27_1%_0402",""
"R139","RESC3216X89X64NL25T25","100.9133","51.3909","180","TopLayer","2mOhm_1%_1206",""
"R142","FP-ERJ2RK-IPC_A","90.2735","58.0830","270","TopLayer","200_1%_0402","RES SMD 200 OHM 1% 1/10W 0402"
"R158","RESC1005X40X25NL10T10","75.4420","20.9897","180","BottomLayer","4.7K_1%_0402",""
"R160","RESC1005X40X25NL10T10","79.0850","15.5771","90","BottomLayer","4.7K_1%_0402",""
"R161","RESC1005X40X25NL10T10","82.3261","14.9619","90","BottomLayer","4.7K_1%_0402",""
"R162","RESC1005X40X25NL10T10","84.5961","15.2115","90","BottomLayer","4.7K_1%_0402",""
"R167","RESC1005X40X25NL10T10","58.9984","27.5412","0","BottomLayer","4.7K_1%_0402",""
"R168","RESC1005X40X25NL10T10","77.0493","20.4012","270","TopLayer","49.9_1%_0402",""
"R169","RESC1005X40X25NL10T10","77.0493","18.4816","90","TopLayer","49.9_1%_0402",""
"R170","RESC1005X40X25NL10T10","77.0554","16.6469","270","TopLayer","49.9_1%_0402",""
"R171","RESC1005X40X25NL10T10","77.0554","14.9263","90","TopLayer","49.9_1%_0402",""
"R176","RESC1005X40X25NL05T05","33.4645","45.4297","0","BottomLayer","27_1%_0402",""
"R191","RESC1005X40X25NL05T05","33.4877","63.1141","0","BottomLayer","27_1%_0402",""
"R240","RESC1005X40X25LL10T10","6.9000","13.5482","270","BottomLayer","220_1%_0402",""
"R241","RESC1005X40X25LL10T10","4.1000","33.5642","90","BottomLayer","220_1%_0402",""
"R242","RESC1005X40X25LL10T10","9.6403","33.5185","90","BottomLayer","220_1%_0402",""
"U1","RSV0016A_V","86.8854","27.4025","0","TopLayer","TCA6408ARSVR","Low-Voltage 8-Bit I2C and SMBus I/O Expander, 1.65 to 5.5 V, -40 to 85 degC, 16-pin UQFN (RSV), Green (RoHS & no Sb/Br)"
"U2","B39162B3913U410_QUA","59.0348","47.1640","180","TopLayer","B39162B3913U410","No Description Available"
"U3","FP-5TS1-IPC_C","74.8849","26.9986","0","TopLayer","AT24MAC402-STUM-T","IC EEPROM 2K I2C 1MHZ SOT23-5"
"U4","SMT_15B0050E_JOT","54.9875","46.6770","270","TopLayer","1720BL15A0100E","No Description Available"
"U5","I225_QFN56","34.4620","25.5101","90","TopLayer","I225",""
"U6","MCHP-SOIC-S2A8_M","48.6852","22.4338","90","TopLayer","SST25VF016B-50-4C-S2AF","16 Mbit SPI Serial Flash, 2.7 to 3.6 V, 50 MHz, 0 to 70 degC, 8-pin SOIC (S2A8), Tube"
"U7","FP-PG-TSLP-6-MFG","66.5556","45.4320","0","TopLayer","BGA725L6E6327FTSA1","IC AMP GPS 1.55-1.615GHZ TSLP6-2"
"U8","FP-V-QFN2030-12_Type_A-MFG","97.6175","41.9454","0","TopLayer","AP62600SJ-7","DCDC CONV HV BUCK,V-QFN2030-12"
"U9","PERE-SC-70-6_M","63.8679","47.1640","180","TopLayer","4259-63","IC RF Switch SPDT, 50 Ohm, 6-Pin SC70, RoHS, Tape and Reel"
"U10","FP-RTV0032A-MFG","82.1961","17.6115","0","TopLayer","LMK00334RTVR","IC CLK BUF 400MHZ 1CIRC 32WQFN"
"U11","PERE-SC-70-6_M","69.3983","47.1041","0","TopLayer","4259-63","IC RF Switch SPDT, 50 Ohm, 6-Pin SC70, RoHS, Tape and Reel"
"U12","DQA0010A_V","25.1049","24.6785","0","BottomLayer","TPD4EUSB30DQAR","ESD Solution for Super-Speed (6 GBPS) USB 3.0 Interface, 4 Channels, -40 to +85 degC, 10-pin SON (DQA), Green (RoHS & no Sb/Br)"
"U13","FP-SOT355-1-MFG","61.9234","25.2662","0","TopLayer","PCA9548APW,118","IC INTERFACE SPECIALIZED 24TSSOP"
"U14","DQA0010A_V","25.1049","21.3546","0","BottomLayer","TPD4EUSB30DQAR","ESD Solution for Super-Speed (6 GBPS) USB 3.0 Interface, 4 Channels, -40 to +85 degC, 10-pin SON (DQA), Green (RoHS & no Sb/Br)"
"U15","SMT_15B0050E_JOT","53.5919","41.7812","270","TopLayer","1720BL15A0100E","No Description Available"
"U16","PERE-SC-70-6_M","57.0459","42.3750","180","TopLayer","4259-63","IC RF Switch SPDT, 50 Ohm, 6-Pin SC70, RoHS, Tape and Reel"
"U18","FP-PG-TSLP-6-MFG","59.9111","40.8033","180","TopLayer","BGA725L6E6327FTSA1","IC AMP GPS 1.55-1.615GHZ TSLP6-2"
"U19","PERE-SC-70-6_M","62.9601","42.0649","0","TopLayer","4259-63","IC RF Switch SPDT, 50 Ohm, 6-Pin SC70, RoHS, Tape and Reel"
"U20","B39162B3913U410_QUA","67.7066","41.8932","0","TopLayer","B39162B3913U410","No Description Available"
"U21","SMT_15B0050E_JOT","54.6709","62.7761","270","TopLayer","1720BL15A0100E","No Description Available"
"U22","PERE-SC-70-6_M","63.2391","63.3547","180","TopLayer","4259-63","IC RF Switch SPDT, 50 Ohm, 6-Pin SC70, RoHS, Tape and Reel"
"U23","PERE-SC-70-6_M","80.5686","64.9956","0","TopLayer","4259-63","IC RF Switch SPDT, 50 Ohm, 6-Pin SC70, RoHS, Tape and Reel"
"U24","SKY12348-350LF_SKY","75.3623","67.3773","180","TopLayer","SKY12348-350LF","No Description Available"
"U25","B39162B3913U410_QUA","58.2286","63.0344","180","TopLayer","B39921B3728U410","No Description Available"
"U26","RSV0016A_V","84.6152","55.8672","180","BottomLayer","TCA6408ARSVR","Low-Voltage 8-Bit I2C and SMBus I/O Expander, 1.65 to 5.5 V, -40 to 85 degC, 16-pin UQFN (RSV), Green (RoHS & no Sb/Br)"
"U27","SKY12348-350LF_SKY","68.3947","67.3966","180","TopLayer","SKY12348-350LF","No Description Available"
"U28","B39162B3913U410_QUA","60.3525","59.3374","0","TopLayer","B39921B3728U410","No Description Available"
"U29","SMT_15B0050E_JOT","54.2847","58.6451","270","TopLayer","1720BL15A0100E","No Description Available"
"U30","SMT_15B0050E_JOT","55.1539","80.5240","270","TopLayer","1720BL15A0100E","No Description Available"
"U31","PERE-SC-70-6_M","60.3123","81.5537","180","TopLayer","4259-63","IC RF Switch SPDT, 50 Ohm, 6-Pin SC70, RoHS, Tape and Reel"
"U32","PERE-SC-70-6_M","79.9821","81.9787","0","TopLayer","4259-63","IC RF Switch SPDT, 50 Ohm, 6-Pin SC70, RoHS, Tape and Reel"
"U33","SKY12348-350LF_SKY","73.1386","84.1349","180","TopLayer","SKY12348-350LF","No Description Available"
"U34","SKY12348-350LF_SKY","65.7910","84.1249","180","TopLayer","SKY12348-350LF","No Description Available"
"U35","RSV0016A_V","80.5358","74.4529","180","BottomLayer","TCA6408ARSVR","Low-Voltage 8-Bit I2C and SMBus I/O Expander, 1.65 to 5.5 V, -40 to 85 degC, 16-pin UQFN (RSV), Green (RoHS & no Sb/Br)"
"U36","RSV0016A_V","93.5212","73.5529","180","BottomLayer","TCA6408ARSVR","Low-Voltage 8-Bit I2C and SMBus I/O Expander, 1.65 to 5.5 V, -40 to 85 degC, 16-pin UQFN (RSV), Green (RoHS & no Sb/Br)"
"U37","SMT_15B0050E_JOT","53.9692","75.6629","270","TopLayer","1720BL15A0100E","No Description Available"
"Y1","FP-ABM8G-MFG","27.7499","32.0685","0","TopLayer","ABM8G-25.000MHZ-18-D2Y-T","CRYSTAL 25.0000MHZ 18PF SMD"
